,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig
174,Ruthenium2_AvSpec_174,1,Ruthenium2_0112,337.33410292372423,7.169572257894736,7.178531426315791,8132.188527960527,338.34137952372424,731156.9468659053,338.3416076241776,120419.9646381579,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,19.0,20161201_Kat-3_pos_01_1134-20161201_Kat-3_pos_01_1146-20161201_Kat-3_pos_01_1157-20161201_Kat-3_pos_01_1168-20161201_Kat-3_pos_01_1177-20161201_Kat-3_pos_02_1164-20161201_Kat-3_pos_02_1173-20161201_Kat-3_pos_02_1181-20161201_Kat-3_pos_02_1199-20161201_Kat-6_pos_02_1154-20161201_Kat-6_pos_02_1162-20161201_Kat-6_pos_02_1173-20161201_Kat-6_pos_02_1181-20161201_Kat-6_pos_02_1189-20161201_Kat-6_pos_02_1199-20161201_Kat-6_pos_03_1187-20161201_Kat-6_pos_03_1194-20161201_Kat-6_pos_03_1210-20161201_Kat-6_pos_03_1219
175,Ruthenium2_AvSpec_175,1,Ruthenium2_0535,220.036997073694,7.02813835,7.04524155,45430.58984375,221.04427367369402,780669.09207535,221.04435602725943,159002.453125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02,Ruthenium2,2.0,20161201_Kat-3_pos_01_1138-20161201_Kat-3_pos_02_1157
176,Ruthenium2_AvSpec_176,1,Ruthenium2_0535,220.036920330455,7.0963299,7.111107,4004.494384765625,221.044196930455,315146.0333862,221.04393393285883,45680.671875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1149
177,Ruthenium2_AvSpec_177,1,Ruthenium2_0535,220.03699515591995,7.198662000000001,7.2141472,39317.3095703125,221.04427175592,882558.7656954499,221.04443113097443,175333.296875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1166-20161201_Kat-3_pos_03_1202
178,Ruthenium2_AvSpec_178,1,Ruthenium2_0435,220.03695570636495,7.2675758,7.2774884,5625.529296875,221.044232306365,427774.6530075,221.04387798216487,65725.9609375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1176
179,Ruthenium2_AvSpec_179,1,Ruthenium2_0643,148.01606469575398,7.31862125,7.333201600000001,11059.796630859375,149.023341295754,880510.0643141,149.02320224919555,137967.70703125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1186-20161201_Kat-3_pos_03_1221
180,Ruthenium2_AvSpec_180,1,Ruthenium2_0656,242.02128615844902,7.3371771,7.3542958,21627.46337890625,243.028562758449,826042.773756,243.02838223178549,135238.80078125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02,Ruthenium2,2.0,20161201_Kat-3_pos_01_1190-20161201_Kat-3_pos_02_1205
181,Ruthenium2_AvSpec_181,1,Ruthenium2_0064,176.04723184470973,7.545464126315789,7.552998194736841,48686.91216077303,177.05450844470977,2330658.6915335,177.05438827691745,435757.91282894736,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,19.0,20161201_Kat-3_pos_01_1205-20161201_Kat-3_pos_01_1216-20161201_Kat-3_pos_01_1224-20161201_Kat-3_pos_01_1232-20161201_Kat-3_pos_01_1240-20161201_Kat-3_pos_01_1248-20161201_Kat-3_pos_02_1211-20161201_Kat-3_pos_02_1222-20161201_Kat-3_pos_02_1231-20161201_Kat-3_pos_02_1238-20161201_Kat-3_pos_02_1246-20161201_Kat-3_pos_02_1254-20161201_Kat-3_pos_03_1229-20161201_Kat-3_pos_03_1238-20161201_Kat-3_pos_03_1247-20161201_Kat-3_pos_03_1255-20161201_Kat-3_pos_03_1262-20161201_Kat-3_pos_03_1270-20161201_Kat-3_pos_03_1276
182,Ruthenium2_AvSpec_182,1,Ruthenium2_0171,162.12550481548575,7.7045954000000005,7.7185999,16813.713012695312,163.13278141548574,1024673.592435725,163.1326848776173,154783.99609375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01,Ruthenium2,4.0,20161201_Kat-3_pos_01_1250-20161201_Kat-3_pos_01_1261-20161201_Kat-3_pos_03_1282-20161201_Kat-6_pos_01_1293
183,Ruthenium2_AvSpec_183,1,Ruthenium2_0716,234.052609273778,7.8184973,7.8330762,16926.126953125,235.059885873778,1120736.736252,235.05973674260392,194523.59375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1270
184,Ruthenium2_AvSpec_184,1,Ruthenium2_0392,162.03160980432466,8.018865,8.035682933333334,18121.022135416668,163.03888640432467,923603.5306298999,163.03885382281342,184460.06770833334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,3.0,20161201_Kat-3_pos_01_1306-20161201_Kat-3_pos_02_1312-20161201_Kat-3_pos_03_1332
185,Ruthenium2_AvSpec_185,1,Ruthenium2_0167,229.1675653527992,8.08525074,8.095995380000002,35567.5314453125,230.17484195279923,1317373.7420016,230.17512501796378,221261.109375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-3_pos_01_1313-20161201_Kat-3_pos_02_1322-20161201_Kat-3_pos_03_1343-20161201_Kat-6_pos_01_1368-20161201_Kat-6_pos_03_1345
186,Ruthenium2_AvSpec_186,1,Ruthenium2_0391,188.104661876563,8.0781242,8.0927054,8058.478515625,189.111938476563,1552608.296425,189.1120291948939,275694.09375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1314
187,Ruthenium2_AvSpec_187,1,Ruthenium2_0175,212.04716783021576,8.41234333076923,8.422095761538463,16486.792518028848,213.05444443021574,1075039.7241451077,213.05421016299982,148383.02103365384,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,13.0,20161201_Kat-3_pos_01_1350-20161201_Kat-3_pos_01_1360-20161201_Kat-3_pos_01_1370-20161201_Kat-3_pos_01_1380-20161201_Kat-3_pos_01_1388-20161201_Kat-3_pos_02_1358-20161201_Kat-3_pos_02_1373-20161201_Kat-3_pos_02_1381-20161201_Kat-3_pos_02_1393-20161201_Kat-3_pos_03_1377-20161201_Kat-3_pos_03_1383-20161201_Kat-3_pos_03_1391-20161201_Kat-3_pos_03_1415
188,Ruthenium2_AvSpec_188,1,Ruthenium2_0506,204.07849776515462,8.867215830769231,8.877010423076921,20345.72960486779,205.08577436515463,940338.1292324614,205.08577790443152,166452.29296875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,13.0,20161201_Kat-3_pos_01_1428-20161201_Kat-3_pos_01_1438-20161201_Kat-3_pos_01_1449-20161201_Kat-3_pos_01_1462-20161201_Kat-3_pos_02_1428-20161201_Kat-3_pos_02_1437-20161201_Kat-3_pos_02_1452-20161201_Kat-3_pos_03_1450-20161201_Kat-3_pos_03_1459-20161201_Kat-3_pos_03_1468-20161201_Kat-3_pos_03_1477-20161201_Kat-3_pos_03_1484-20161201_Kat-3_pos_03_1492
189,Ruthenium2_AvSpec_189,1,Ruthenium2_0448,196.0523018521,8.7520287,8.7666121,36977.41796875,197.0595784521,1426227.142776,197.0597261851724,211825.796875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1430
190,Ruthenium2_AvSpec_190,1,Ruthenium2_0488,230.15159587666963,8.908977566666668,8.9203197,3344.119140625,231.15887247666967,1442416.3440222666,231.15878222640598,119503.54947916667,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-6_pos_03,Ruthenium2,3.0,20161201_Kat-3_pos_01_1454-20161201_Kat-3_pos_02_1453-20161201_Kat-6_pos_03_1476
191,Ruthenium2_AvSpec_191,1,Ruthenium2_0347,166.078169957976,9.4998302,9.5118719,33030.169921875,167.085446557976,1520357.3384485,167.08542723120024,261555.9921875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02,Ruthenium2,2.0,20161201_Kat-3_pos_01_1564-20161201_Kat-3_pos_02_1554
192,Ruthenium2_AvSpec_192,1,Ruthenium2_0418,240.0783708885465,9.631944399999998,9.64652465,21517.18359375,241.0856474885465,1449934.3607724,241.08577295425857,161465.24609375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1586-20161201_Kat-3_pos_03_1595
193,Ruthenium2_AvSpec_193,1,Ruthenium2_0234,156.11500976762645,9.688218576923079,9.696801107692307,26998.823711688703,157.12228636762646,3182951.815407731,157.12243162502438,295714.7950721154,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,13.0,20161201_Kat-3_pos_01_1589-20161201_Kat-3_pos_01_1600-20161201_Kat-3_pos_02_1578-20161201_Kat-3_pos_02_1589-20161201_Kat-3_pos_03_1598-20161201_Kat-3_pos_03_1605-20161201_Kat-6_pos_01_1652-20161201_Kat-6_pos_01_1664-20161201_Kat-6_pos_02_1580-20161201_Kat-6_pos_02_1587-20161201_Kat-6_pos_03_1597-20161201_Kat-6_pos_03_1607-20161201_Kat-6_pos_03_1616
194,Ruthenium2_AvSpec_194,1,Ruthenium2_0106,178.07812050017472,9.777024475,9.789258675,256808.6484375,179.08539710017476,6235324.440043,179.08516164367992,1210640.90625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1608-20161201_Kat-3_pos_01_1617-20161201_Kat-3_pos_02_1598-20161201_Kat-3_pos_03_1619
195,Ruthenium2_AvSpec_195,1,Ruthenium2_0103,180.09376251079038,10.0861313,10.09491495,102901.95703125,181.1010391107904,2545897.5770385,181.10093965609556,510125.03125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,8.0,20161201_Kat-3_pos_01_1650-20161201_Kat-3_pos_01_1662-20161201_Kat-3_pos_01_1672-20161201_Kat-3_pos_01_1681-20161201_Kat-3_pos_02_1648-20161201_Kat-3_pos_02_1656-20161201_Kat-3_pos_03_1666-20161201_Kat-3_pos_03_1677
196,Ruthenium2_AvSpec_196,1,Ruthenium2_0517,168.09382561665475,9.9952948,10.003645825,19532.074951171875,169.10110221665477,1477525.87304025,169.1010623395624,243502.54296875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1652-20161201_Kat-3_pos_02_1630-20161201_Kat-3_pos_02_1640-20161201_Kat-3_pos_03_1653
197,Ruthenium2_AvSpec_197,1,Ruthenium2_0165,168.09382294006724,10.079564,10.090501249999999,21881.037353515625,169.10109954006725,1656644.38436,169.10109524424786,264981.66796875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1666-20161201_Kat-3_pos_01_1676-20161201_Kat-3_pos_02_1650-20161201_Kat-3_pos_03_1662
198,Ruthenium2_AvSpec_198,1,Ruthenium2_0017,148.016117523835,10.080892,10.095398,14744.7578125,149.023394123835,2186742.901733,149.02349286358216,392744.0,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1670
199,Ruthenium2_AvSpec_199,1,Ruthenium2_0017,148.016036963169,10.205921,10.210379,34715.01171875,149.023313563169,12132651.44092,149.0231265215334,2587315.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1692
200,Ruthenium2_AvSpec_200,1,Ruthenium2_0266,202.07801538627396,10.256262,10.265608,121342.23958333333,203.085291986274,2513120.572898,203.08503561864723,411027.2291666667,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02,Ruthenium2,3.0,20161201_Kat-3_pos_01_1698-20161201_Kat-3_pos_01_1709-20161201_Kat-3_pos_02_1680
201,Ruthenium2_AvSpec_201,1,Ruthenium2_0023,192.09379658227803,10.341194666666668,10.349610499999999,376538.4876302083,193.10107318227801,7567987.697770417,193.10096253274386,1532467.0104166667,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,12.0,20161201_Kat-3_pos_01_1700-20161201_Kat-3_pos_01_1708-20161201_Kat-3_pos_01_1720-20161201_Kat-3_pos_01_1733-20161201_Kat-3_pos_01_1745-20161201_Kat-3_pos_02_1678-20161201_Kat-3_pos_02_1696-20161201_Kat-3_pos_02_1709-20161201_Kat-3_pos_03_1695-20161201_Kat-3_pos_03_1705-20161201_Kat-3_pos_03_1713-20161201_Kat-3_pos_03_1726
202,Ruthenium2_AvSpec_202,1,Ruthenium2_0170,200.0835379467755,10.280225249999999,10.28862975,25577.340087890625,201.09081454677548,1527273.3612901,201.09090651583642,253204.98828125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1701-20161201_Kat-3_pos_01_1713-20161201_Kat-3_pos_02_1692-20161201_Kat-3_pos_03_1694
203,Ruthenium2_AvSpec_203,1,Ruthenium2_0017,148.016014641852,10.266213,10.273975,12636.1552734375,149.023291241852,3841190.268585,149.02313827211006,743149.1875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1704
204,Ruthenium2_AvSpec_204,1,Ruthenium2_0483,238.0990601984335,10.3558405,10.36789425,27171.67138671875,239.10633679843352,1860321.638496925,239.10597622384026,255591.462890625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1717-20161201_Kat-3_pos_01_1729-20161201_Kat-3_pos_02_1706-20161201_Kat-3_pos_03_1707
205,Ruthenium2_AvSpec_205,1,Ruthenium2_0116,182.10943891887183,10.430461714285714,10.43868557142857,50449.564174107145,183.11671551887184,3659890.865793429,183.11689627202728,602706.9151785715,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,7.0,20161201_Kat-3_pos_01_1726-20161201_Kat-3_pos_01_1737-20161201_Kat-3_pos_01_1748-20161201_Kat-3_pos_02_1705-20161201_Kat-3_pos_02_1716-20161201_Kat-3_pos_03_1722-20161201_Kat-3_pos_03_1733
206,Ruthenium2_AvSpec_206,1,Ruthenium2_0192,238.099081477325,10.451734,10.461454,35118.1640625,239.106358077325,2984560.184021,239.10596947965,373940.96875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1741
207,Ruthenium2_AvSpec_207,1,Ruthenium2_0072,206.10938657935324,10.508637,10.52099525,361255.826171875,207.11666317935325,8047849.502011251,207.11676584237932,1482660.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_1746-20161201_Kat-3_pos_01_1769-20161201_Kat-3_pos_02_1722-20161201_Kat-3_pos_03_1739
208,Ruthenium2_AvSpec_208,1,Ruthenium2_0137,216.09372626650602,10.485773,10.496799,185956.6953125,217.10100286650604,4535785.9193072,217.1008814781954,827465.9625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,5.0,20161201_Kat-3_pos_01_1750-20161201_Kat-3_pos_02_1717-20161201_Kat-3_pos_02_1728-20161201_Kat-3_pos_03_1731-20161201_Kat-3_pos_03_1741
209,Ruthenium2_AvSpec_209,1,Ruthenium2_0072,206.1093892016068,10.569250199999999,10.575731600000001,51176.5125,207.1166658016068,2843670.224781,207.1167490120127,479261.81875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,5.0,20161201_Kat-3_pos_01_1756-20161201_Kat-3_pos_02_1732-20161201_Kat-3_pos_02_1745-20161201_Kat-3_pos_03_1749-20161201_Kat-3_pos_03_1758
